id,split,source_entry,publish_date,Q_refined,category,subcategory,predication,department,keywords,content_keywords,related_law,bucket_key,cluster_text_norm,cluster_id,cluster_size,is_cluster_representative,importance,urgency,priority_type,cap_reason,evidence_tags,risk_evidence,counter_evidence,confidence,needs_review,trainable,validation_flags,reason,model,label_source
B41232-0,train,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_93747.json,2019-10-20,창원시 의창구청 안전건설 담당 박#@이름#님 경남대표도서관 동네에 길고양이에 대해 주민들을 이해 시켜 주시고 전에 철거했던 급식소를 다시 설치할 수 있도록 해주고 급식소 수를 더 늘려 주세요.,안전건설,기타,요청/개선,안전건설과,창원시|의창구청|경남대표도서관|길고양이|급식소|설치,경남대표도서관|급식소|길고양이|설치|의창구청,,안전건설|기타|요청개선|경남대표도서관|급식소|길고양이|설치|의창구청,창원시 의창구청 안전건설 담당 박 님 경남대표도서관 동네에 길고양이에 대해 주민들을 이해 시켜 주시고 전에 철거했던 급식소를 다시 설치할 수 있도록 해주고 급식소 수를 더 늘려 주세요,C00249006,2,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B85240-2,train,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_93747.json,2021-04-21,#@주소# 맨홀 인근 인도가 붕괴 위험에 있으니 정비 요청드립니다.,안전건설,기타,요청/개선,안전건설과,맨홀|인도|붕괴 위험|정비,맨홀|붕괴위험|인도|정비,,안전건설|기타|요청개선|맨홀|붕괴위험|인도|정비,맨홀 인근 인도가 붕괴 위험에 있으니 정비 요청드립니다,C00258340,1,True,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,붕괴|붕괴위험,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B56231-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2021-02-06,진해구 #@주소# 소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,진해구|소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,진해구 소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00335099,96,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B23947-3,train,φûë∞áò/φûë∞áò_23197.json,2018-03-06,진해구 #@주소#은 불법 무단 경작을 하는 곳입니다. 서로 매매도 하고요. 단속을 안하는데 불법 경작금지 팻말만 붙이면 되나요? 장마가 오면 토사유출과 산사태 등 재해의 위험이 있으니 대책을 세워주십시오.,행정,기타,요청/개선,행정과,진해구|불법|경작|금지|장마|재해|위험,경작|금지|불법|위험|장마|재해,,행정|기타|요청개선|경작|금지|불법|위험|장마|재해,진해구 은 불법 무단 경작을 하는 곳입니다 서로 매매도 하고요 단속을 안하는데 불법 경작금지 팻말만 붙이면 되나요 장마가 오면 토사유출과 산사태 등 재해의 위험이 있으니 대책을 세워주십시오,C00170459,4,False,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,산사태,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B60611-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2020-09-27,진해구 #@주소# 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요. 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요.,교통,기타,요청/개선,경제교통과,진해구|소화전,소화전,,교통|기타|요청개선|소화전,진해구 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요,C00030127,48,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B97584-3,train,φÖÿΩ▓╜δ»╕φÖö/φÖÿΩ▓╜δ»╕φÖö_38129.json,2014-09-18,김해시에 공장 증축을 했는데 청정지역이라 비수용성 절삭유 사용을 안내받았지만 화재 위험 때문에 수용성 절삭유 사용이 불가피하니 감안하여 개선을 요청드립니다.,환경미화,기타,요청/개선,환경관리과,김해시|청정지역|수용성 절삭유|사용,사용|수용성절삭유|청정지역,,환경미화|기타|요청개선|사용|수용성절삭유|청정지역,김해시에 공장 증축을 했는데 청정지역이라 비수용성 절삭유 사용을 안내받았지만 화재 위험 때문에 수용성 절삭유 사용이 불가피하니 감안하여 개선을 요청드립니다,C00153905,4,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,화재,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B56088-1,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-07-17,소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,기타,요청/개선,경제교통과,소화전|차량,소화전|차량,,자동차|기타|요청개선|소화전|차량,소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00363884,24,True,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B120987-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-04-30,창원시 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,경제교통과,창원시,,,자동차|불법주정차|요청개선|__no_keyword__,창원시 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요,C00302059,140,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B41651-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-08-01,마산회원구 #@주소# 부근 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에 있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,경제교통과,마산회원구|소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,마산회원구 부근 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에 있는 차들을 처리해 주세요,C00335101,120,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B110215-3,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,2021-03-10,무료 급식소에서 지금 이 코로나 시국에도 거리두기를 안하는데 확인하여 조치 바랍니다.,위생,기타,요청/개선,가정복지과,코로나,코로나,,위생|기타|요청개선|코로나,무료 급식소에서 지금 이 코로나 시국에도 거리두기를 안하는데 확인하여 조치 바랍니다,C00184666,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B12539-4,train,δ│╡∞ºÇ/δ│╡∞ºÇ_20909.json,2017-11-17,무료급식소에서 갑질의 피해가 없도록 복지향상을 위해 무료 봉사원의 해임도 할 수 있는 조례 개정을 부탁드립니다.,복지,기타,요청/개선,사회복지과,무료급식소|갑질|피해|복지향상|봉사원|해임|조례|개정,갑질|개정|무료급식소|복지향상|봉사원|조례|피해|해임,,복지|기타|요청개선|갑질|개정|무료급식소|복지향상|봉사원|조례|피해|해임,무료급식소에서 갑질의 피해가 없도록 복지향상을 위해 무료 봉사원의 해임도 할 수 있는 조례 개정을 부탁드립니다,C00132768,5,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B38599-2,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,2019-11-08,창원시 진해구 #@주소# 방역수칙 위반 단속바랍니다.,위생,기타,요청/개선,문화위생과,창원시|진해구|방역수칙|위반,방역수칙|위반,,위생|기타|요청개선|방역수칙|위반,창원시 진해구 방역수칙 위반 단속바랍니다,C00181360,31,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,방역,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
C26841-2,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20190719112404,창원시 휴게음식점 영업신고증 발급 안내 요청합니다.,위생,기타,문의(질의),문화위생과,휴게음식점|영업신고증|발급,발급|영업신고증|휴게음식점,,위생|기타|문의질의|발급|영업신고증|휴게음식점,창원시 휴게음식점 영업신고증 발급 안내 요청합니다,C00188475,10,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,음식점,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B92884-2,validation,φûë∞áò/φûë∞áò_2899.json,1-6-2011,저희는 조달청 구매 대행 단체입니다. 아파트 및 음식점 등에 음식물 쓰레기통 구매 시 다른곳보다 우선하여 공익단체인 저희 협회에서 해주실 것을 홍보해 주시기 바랍니다.,행정,기타,협조,환경미화과,조달청|음식물 쓰레기통|공익단체|협회|구매|아파트|음식점|홍보,공익단체|구매|아파트|음식물쓰레기통|음식점|조달청|협회|홍보,,행정|기타|협조|공익단체|구매|아파트|음식물쓰레기통|음식점|조달청|협회|홍보,저희는 조달청 구매 대행 단체입니다 아파트 및 음식점 등에 음식물 쓰레기통 구매 시 다른곳보다 우선하여 공익단체인 저희 협회에서 해주실 것을 홍보해 주시기 바랍니다,C00394584,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,음식점,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C30035-2,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,20190722114621,문화관광과 문화관광해설사 모집 기간 질문합니다.,문화_체육_관광,기타,문의(질의),관광과,문화관광해설사|모집 기간,모집기간|문화관광해설사,,문화체육관광|기타|문의질의|모집기간|문화관광해설사,문화관광과 문화관광해설사 모집 기간 질문합니다,C00114277,4,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,설사,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B38205-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-12-05,소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에 있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,경제교통과,소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에 있는 차들을 처리해 주세요,C00335101,120,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C5126-2,train,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_93747.json,20190215145431,해군사관학교 입구 보도블록 정비해 주세요.,안전건설,기타,문의(질의),안전건설과,해군사관학교|보도블록|정비,보도블록|정비|해군사관학교,,안전건설|기타|문의질의|보도블록|정비|해군사관학교,해군사관학교 입구 보도블록 정비해 주세요,C00266889,5,False,5,5,SECURITY_RISK,SECURITY_CRITICAL,SECURITY_RISK,군사,,0.9,false,true,,테러·폭발물·보안시설 등 공공안전 위협 신호가 있어 최상위 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
C9999-0,train,δ│╡∞ºÇ/δ│╡∞ºÇ_20909.json,20190305133830,의창구 시립어린이집 관련하여 문의드립니다. 원의 전염병 발생시 어떻게 신고해야하며 급여외 농어촌수당은 어떻게 되나요?,복지,기타,문의(질의),가정복지과,의창구|시립어린이집|전염병|농어촌수당,농어촌수당|시립어린이집|전염병,,복지|기타|문의질의|농어촌수당|시립어린이집|전염병,의창구 시립어린이집 관련하여 문의드립니다 원의 전염병 발생시 어떻게 신고해야하며 급여외 농어촌수당은 어떻게 되나요,C00137863,4,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,전염,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B50676-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-08-11,창원시 의창구 #@주소# 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,경제교통과,창원시|의창구|소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,창원시 의창구 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요,C00335101,120,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
